keyword,author,text,post_time,url,sentiment
Essendon Bombers,worldbytenews.bsky.social,"Rising Bombers fear young ruck has serious knee injury after big win over Demons​on April 12, 2025 at 203 pm

Carlton, Gold Coast, the Brisbane Lions and Essendon each recorded wins on Super Saturday of Gather Round, but the news wasn’t all positive for Bombers fans. ​Carlton, Gold Coast, the…",2025-04-13T00:51:38.076Z,https://bsky.app/profile/worldbytenews.bsky.social/post/3lmntfcaihp2e,"{'brisbanelions': 0.838, 'carltonblues': 0.419, 'essendonfc': 0.838, 'melbournefc': 0.838}"
Essendon Bombers,elbehind.bsky.social,"Melbourne Demons 57 - Essendon Bombers 96

12º- Essendon 8 pts
17º- Melbourne 0 pts

#AFL #AFLespañol",2025-04-12T18:05:45.076Z,https://bsky.app/profile/elbehind.bsky.social/post/3lmn4pfd2dk2l,"{'essendonfc': 0.0, 'melbournefc': 0.0}"
Essendon Bombers,worldbytenews.bsky.social,"Rising Bombers fear young ruck has serious knee injury after big win over Demons​on April 12, 2025 at 203 pm

Carlton, Gold Coast, the Brisbane Lions and Essendon each recorded wins on Super Saturday of Gather Round, but the news wasn’t all positive for Bombers fans. ​Carlton, Gold Coast, the…",2025-04-12T16:57:21.417Z,https://bsky.app/profile/worldbytenews.bsky.social/post/3lmmyv7uq322w,"{'brisbanelions': 0.838, 'carltonblues': 0.419, 'essendonfc': 0.838, 'melbournefc': 0.838}"
Essendon Bombers,worldbytenews.bsky.social,"Rising Bombers fear young ruck has serious knee injury after big win over Demons​on April 12, 2025 at 203 pm

Carlton, Gold Coast, the Brisbane Lions and Essendon each recorded wins on Super Saturday of Gather Round, but the news wasn’t all positive for Bombers fans. ​Carlton, Gold Coast, the…",2025-04-12T15:44:43.384Z,https://bsky.app/profile/worldbytenews.bsky.social/post/3lmmutdaos52h,"{'brisbanelions': 0.838, 'carltonblues': 0.419, 'essendonfc': 0.838, 'melbournefc': 0.838}"
Essendon Bombers,worldbytenews.bsky.social,"Rising Bombers fear young ruck has serious knee injury after big win over Demons​on April 12, 2025 at 203 pm

Carlton, Gold Coast, the Brisbane Lions and Essendon each recorded wins on Super Saturday of Gather Round, but the news wasn’t all positive for Bombers fans. ​Carlton, Gold Coast, the…",2025-04-12T15:43:05.785Z,https://bsky.app/profile/worldbytenews.bsky.social/post/3lmmuqgoxhb2o,"{'brisbanelions': 0.838, 'carltonblues': 0.419, 'essendonfc': 0.838, 'melbournefc': 0.838}"
Essendon Bombers,worldbytenews.bsky.social,"AFL Gather Round Super Saturday LIVE Pressure keeps piling on Goodwin as baby Bombers keep Dees winless​on April 12, 2025 at 1244 pm

Carlton, Gold Coast and Brisbane Lions have recorded wins on Super Saturday, now Melbourne and Essendon face off for a desperately needed victory. ​Carlton, Gold…",2025-04-12T13:05:45.182Z,https://bsky.app/profile/worldbytenews.bsky.social/post/3lmmlx2zrtb2f,"{'brisbanelions': 0.827, 'carltonblues': 0.414, 'essendonfc': 0.827, 'melbournefc': 0.827}"
Essendon Bombers,worldbytenews.bsky.social,"AFL Gather Round Super Saturday LIVE Pressure keeps piling on Goodwin as baby Bombers keep Dees winless​on April 12, 2025 at 1244 pm

Carlton, Gold Coast and Brisbane Lions have recorded wins on Super Saturday, now Melbourne and Essendon face off for a desperately needed victory. ​Carlton, Gold…",2025-04-12T13:05:42.481Z,https://bsky.app/profile/worldbytenews.bsky.social/post/3lmmlwyfihe27,"{'brisbanelions': 0.827, 'carltonblues': 0.414, 'essendonfc': 0.827, 'melbournefc': 0.827}"
Essendon Bombers,rohanconnolly65.bsky.social,"That's a solid win by Essendon. Bombers have showed a lot more resilience last two games even if skills still a mile off the pace. More maturity, too, controlling last 15 minutes. Melbourne? This version of Dees is done & dusted. Could have won more than one flag, but it's over now. #AFLDeesDons",2025-04-12T12:23:31.084Z,https://bsky.app/profile/rohanconnolly65.bsky.social/post/3lmmjlhzajk2a,"{'essendonfc': 0.22, 'melbournefc': 0.0}"
Essendon Bombers,scottsview89.bsky.social,"1/4 Time

Melbourne 1.4.10
Essendon 3.4.22

Surprisingly this hasn’t been a dreadful game as yet. 

Bombers are dominant with the ball but despite that, Melbourne have had more inside 50s. 

Melbourne also have a big problem with defender Steven May going off injured. Hopefully he’s alright.",2025-04-12T10:20:36.285Z,https://bsky.app/profile/scottsview89.bsky.social/post/3lmmcpopqt22w,"{'essendonfc': -0.089, 'melbournefc': -0.263}"
Essendon Bombers,bomber05.bsky.social,"GAMDAY ROUND 5 THE MIGHTY ESSENDON BOMBERS WE MUST TAKE ACTION TODAY WE MUST BEAT cursed melbourne dees WE MUST BRING OUR PRESSURE MOVE FOOTY FORWARD AT ALL TIMES AND MOST IMPORTANTLY FORWARDS KICK STRAIGHT PLAY 4 QUARTERS MUST WIN 
WE DO THIS WE WIN COS WE ARE ESSENDON GO MIGHTY ESSENDON BOMBERS",2025-04-11T20:59:03.788Z,https://bsky.app/profile/bomber05.bsky.social/post/3lmkvwi3xjs2n,"{'essendonfc': 0.951, 'melbournefc': 0.951, 'weareportadelaide': 0.951}"
Essendon Bombers,biffthetick.bsky.social,"US College Minnesota #Gophers
MLB #MNTwins
NHL #MNWild
NBA Timberwolves #WolvesBack
AFL Essendon Bombers #GoDons
CFL Winnipeg Blue Bombers #ForTheW
GAA Galway Tribesmen #GaillimhAbú
KBO LG Twins
EPL Everton #COYB
Bundesliga Bremen #Werder
Eredivisie Groningen 
Danish Superliga Brøndby IF",2025-04-05T06:51:23.904Z,https://bsky.app/profile/biffthetick.bsky.social/post/3lm2drah2om2x,{'essendonfc': 0.0}
Essendon Bombers,sportnewws.bsky.social,"
globe with meridians Top footy star reveals the very surprising thing his AFL club does NOT supply its players with on game day

#Club   

https//www.dailymail.co.uk/sport/afl/article-14561857/Footy-star-Ben-McKay-brother-Harry-Essendon-Bombers-Carlton-Blues-no-socks.html?ns mchannel=rss&ns campaign=1490&ito=1490",2025-04-02T06:24:03.804Z,https://bsky.app/profile/sportnewws.bsky.social/post/3llsqtk2uz32h,"{'carltonblues': 0.493, 'essendonfc': 0.493, 'weareportadelaide': 0.493}"
Essendon Bombers,twittter-suks.bsky.social,"I'm thinking of using BlueSky as my prime footy social media platform.
But we need a lot of Essendon Bombers fans to follow and engage to build a community here.
Happy to chat broader AFL too if you can discuss footy objectively on a broader basis.
If I follow you, please do follow back #GoDons",2025-03-28T14:05:25.813Z,https://bsky.app/profile/twittter-suks.bsky.social/post/3llgybpjd3k2h,"{'carltonblues': 0.0, 'essendonfc': 0.397}"
Essendon Bombers,bomber05.bsky.social,SEE THE BOMBERS FLY UP UP TO WIN THE PREMIERSHIP FLAG OUR BOYS  WHO PLAY THIS GRAND OLD GAME ARE ALWAYS STRIVING FOR GLORY AND FAME SEE THE BOMBERS FLY UP UP THE OTHER TEAMS THEY DONT FEAR THEY ALL TRY THERE BEST BUT THEY CAN’T GET NEAR AS THE BOMBERS FLY UP  GO ESSENDON BOMBERS,2025-03-27T20:12:26.501Z,https://bsky.app/profile/bomber05.bsky.social/post/3llf4cwv4yk2j,{'essendonfc': 0.899}
Essendon Bombers,worldbytenews.bsky.social,"Bombers down Port after final term burst; Scott comes to McKay’s defence​on March 27, 2025 at 1232 pm

Under-fire Essendon have delivered a stirring last-quarter comeback, including the final four goals of the game, to beat Port Adelaide by 12 points and claim their first win of the season.…",2025-03-27T13:59:32.799Z,https://bsky.app/profile/worldbytenews.bsky.social/post/3llehik2idw2t,"{'essendonfc': 0.586, 'weareportadelaide': 0.586}"
Essendon Bombers,themongrelpunt.bsky.social,"The first half was a slog, but the Bombers came home hard, and knocked over Port.

HB has The Big Questions from the Essendon win over the Power

themongrelpunt.com/afl-season-2...",2025-03-27T13:18:14.099Z,https://bsky.app/profile/themongrelpunt.bsky.social/post/3llef6legtc2b,"{'essendonfc': 0.216, 'weareportadelaide': 0.216}"
Essendon Bombers,ladlitterbsky.bsky.social,Sweet relief for Essendon supporters - Port Ade also error-prone but tenacity allowed the Bombers to hold sway in a desperate Q4,2025-03-27T11:37:25.301Z,https://bsky.app/profile/ladlitterbsky.bsky.social/post/3lle7khv34k2l,"{'essendonfc': 0.262, 'weareportadelaide': 0.262}"
Essendon Bombers,elbehind.bsky.social,"Essendon Bombers 72 - Port Adelaide Power 60

11º- Port Adelaide 4 pts
12º- Essendon 4 pts

#AFL #AFLespañol",2025-03-27T11:16:05.824Z,https://bsky.app/profile/elbehind.bsky.social/post/3lle6e5hnm22b,"{'essendonfc': 0.0, 'weareportadelaide': 0.0}"
Essendon Bombers,andrewgigacz.bsky.social,"FUN FRIDAY FOOTY FACT Essendon scored 9.18.72 in consecutive rounds in 1957. The Bombers have never registered that final score again... until tonight.

#AFLDonsPower",2025-03-27T11:13:34.598Z,https://bsky.app/profile/andrewgigacz.bsky.social/post/3lle67kbou22r,"{'essendonfc': 0.206, 'weareportadelaide': 0.0}"
Essendon Bombers,greatgenes.bsky.social,"We won and I wasn’t paying attention!

Where was my head today!

At least I’ll sleep happy! 

Go Bombers!

red heart black heart",2025-03-27T11:06:55.605Z,https://bsky.app/profile/greatgenes.bsky.social/post/3lle5trc2ps26,{'essendonfc': 0.0}
Essendon Bombers,crazynannacath.bsky.social,"Where I am right now

Go Bombers/Essendon",2025-03-27T08:47:17.698Z,https://bsky.app/profile/crazynannacath.bsky.social/post/3lldvzvc2gc27,{'essendonfc': 0.0}
Essendon Bombers,toppnews.bsky.social,"
globe with meridians Live Winless Bombers desperate to open account against Power

#Power   

https//www.abc.net.au/news/2025-03-27/afl-round-three-live-essendon-bombers-vs-port-adelaide-power/105105282",2025-03-27T08:18:41.899Z,https://bsky.app/profile/toppnews.bsky.social/post/3lldugzqfnx2f,"{'essendonfc': -0.318, 'weareportadelaide': -0.318}"
Essendon Bombers,abc-news.bsky.social,Live Winless Bombers desperate to open account against Power https//www.abc.net.au/news/2025-03-27/afl-round-three-live-essendon-bombers-vs-port-adelaide-power/105105282,2025-03-27T08:10:43.002Z,https://bsky.app/profile/abc-news.bsky.social/post/3lldtyrhyy32y,"{'essendonfc': -0.318, 'weareportadelaide': -0.318}"
Essendon Bombers,worldbytenews.bsky.social,"AFL LIVE round three Desperate stakes for Dons to avoid 0-3 horror start​on March 27, 2025 at 750 am

It’s a vital night for Essendon, who are striving to avoid a 0-3 start to a VFL/AFL season for just the second time since 1967. Even in 2016, when the Bombers list was decimated by the drugs saga…",2025-03-27T08:08:30.817Z,https://bsky.app/profile/worldbytenews.bsky.social/post/3lldtutdkl72q,{'essendonfc': -0.401}
Essendon Bombers,theage.nzcow.com,"loudspeaker It’s a vital night for Essendon, who are striving to avoid a 0-3 start to a VFL/AFL season for just the second time since 1967. Even in 2016, when the Bombers list was decimated by the drugs saga suspensions, th...
backhand index pointing right Latest bot Bluesky AI Bot Mention me in your post to involve me as your AI bot.",2025-03-27T07:54:27.501Z,https://bsky.app/profile/theage.nzcow.com/post/3lldt3oyspx24,"{'carltonblues': 0.0, 'essendonfc': 0.0}"
Essendon Bombers,smhaustralia.nzcow.com,"loudspeaker It’s a vital night for Essendon, who are striving to avoid a 0-3 start to a VFL/AFL season for just the second time since 1967. Even in 2016, when the Bombers list was decimated by the drugs saga suspensions, they won in round two.",2025-03-27T07:54:21.999Z,https://bsky.app/profile/smhaustralia.nzcow.com/post/3lldt3jnnhr2k,{'essendonfc': 0.286}
Essendon Bombers,bomber05.bsky.social,"GAMDAY ROUND 3 THE MIGHTY ESSENDON BOMBERS ENOUGH TALK WE MUST TAKE ACTION TODAY WE MUST BEAT cursed port prisoners WE MUST BRING OUR PRESSURE MOVE FOOTY FORWARD AND FORWARDS KICK STRAIGHT PLAY 4 QUARTERS MUST WIN 
WE DO THIS WE WIN COS WE ARE ESSENDON GO MIGHTY ESSENDON BOMBERS",2025-03-26T20:01:18.998Z,https://bsky.app/profile/bomber05.bsky.social/post/3llclaigros2o,"{'essendonfc': 0.862, 'weareportadelaide': 0.862}"
Essendon Bombers,redtwo006.bsky.social,"Also, I will be starting Emerald uploads on Monday. I have tomorrow and Friday off; tomorrow is also a trip to the footy with dad, Essendon vs Port Adelaide. Dad barracks for Port and I back the Bombers.
I might need to take the train home regardless of the result (that's a joke).",2025-03-26T02:54:05.800Z,https://bsky.app/profile/redtwo006.bsky.social/post/3llartnkw7k23,"{'essendonfc': 0.0, 'weareportadelaide': 0.0}"
Essendon Bombers,derekjarman.bsky.social,"I'm beyond worrying about how bad the #Bombers were on-field. What we're seeing is the result of 25+ years of unprofessional, atrocious administration. Reactive, popularist, hasty and stupid decisions were made.

eg #Essendon has spent roughly $2M in 20 years paying people *not* to coach.",2025-03-25T02:12:28.648Z,https://bsky.app/profile/derekjarman.bsky.social/post/3ll672axt5s2u,{'essendonfc': -0.355}
Essendon Bombers,toppnews.bsky.social,"
globe with meridians Essendon coach slams players' 'totally unacceptable' effort

#Scott   

https//www.abc.net.au/news/2025-03-24/afl-brad-scott-essendon-bombers-struggles-ben-mckay/105089626",2025-03-24T06:29:25.553Z,https://bsky.app/profile/toppnews.bsky.social/post/3ll44wv4w442x,{'essendonfc': -0.509}
Essendon Bombers,abc-news.bsky.social,Essendon coach slams players' 'totally unacceptable' effort https//www.abc.net.au/news/2025-03-24/afl-brad-scott-essendon-bombers-struggles-ben-mckay/105089626,2025-03-24T04:40:45.247Z,https://bsky.app/profile/abc-news.bsky.social/post/3ll3wuktvmx2x,{'essendonfc': -0.509}
Essendon Bombers,derekjarman.bsky.social,"Man... that was bad from the #Bombers. A win was unlikely, but the lack of intensity was palpable and mystifying.

A couple of players would probably be concerned about their spots (or at least, they should be).  Some strange choices in defense and low workrate all over.

#AFL #DonsVCrows #Essendon",2025-03-22T11:17:52.446Z,https://bsky.app/profile/derekjarman.bsky.social/post/3lkxm4syjb22z,"{'adelaidefc': 0.0, 'essendonfc': -0.271}"
Essendon Bombers,elbehind.bsky.social,"Essendon Bombers 100 - Adelaide Crows 161

2º- Adelaide 8 pts
16º- Essendon 0 pts

#AFL #AFLespañol",2025-03-22T10:10:44.249Z,https://bsky.app/profile/elbehind.bsky.social/post/3lkxieovdtk27,"{'adelaidefc': 0.0, 'essendonfc': 0.0}"
Essendon Bombers,worldbytenews.bsky.social,"AFL round two Saturday action Underdog Bombers host Crows; Bulldog bites tongue on umpiring​on March 22, 2025 at 252 am

AFL round two heats up Saturday with three key matches. Essendon and Adelaide launch the action with an MCG clash while Richmond, after a surprise round one win, clash with…",2025-03-22T03:03:54.854Z,https://bsky.app/profile/worldbytenews.bsky.social/post/3lkwqjl6w472r,"{'adelaidefc': 0.0, 'essendonfc': 0.355, 'richmondfc': 0.71}"
Essendon Bombers,biffthetick.bsky.social,The noble dog is excited to watch the footy with dad tonight #GoDons,2025-03-21T20:30:12.051Z,https://bsky.app/profile/biffthetick.bsky.social/post/3lkw2jh3cmc2o,{'essendonfc': 0.66}
Essendon Bombers,bomber05.bsky.social,"GAMDAY ROUND 2  THE MIGHTY ESSENDON BOMBERS  TIME TO TAKE ACTION TODAY WE MUST BEAT cursed adelaide clowns WE MUST BRING OUR PRESSURE & MOVING THE FOOTY FORWARD KICKING IT STRAIGHT FOR 4 QUARTERS  START FAST GO ALLL DAY WE DO THIS WE WIN COS WE ARE ESSENDON GO MIGHTY ESSENDON BOMBERS
red heart black heart triangular flag black flag small airplane airplane bow and arrow red circle black circle",2025-03-21T19:56:45.052Z,https://bsky.app/profile/bomber05.bsky.social/post/3lkvynpsoxk2k,{'essendonfc': 0.928}
Essendon Bombers,biffthetick.bsky.social,"Happy “What logo is on your coffee mug?” season at work

#GoDons",2025-03-21T14:41:34.649Z,https://bsky.app/profile/biffthetick.bsky.social/post/3lkvh23nzc22j,{'essendonfc': 0.572}
Essendon Bombers,michwatsonoz.bsky.social,"I have a soft spot for Essendon because even when we were fighting St Kilda for the wooden spoon throughout the mid 1980’s and the Bombers were near unbeatable, somehow they were our one guaranteed win of the season. So I have fond memories of Windy Hill!!",2025-03-21T12:12:18.554Z,https://bsky.app/profile/michwatsonoz.bsky.social/post/3lkv6paq45k2r,"{'essendonfc': 0.318, 'stkilda': 0.318}"
Essendon Bombers,aussienews.bsky.social,Essendon legend Matthew Lloyd criticises big-money Bombers defender Ben McKay after a quiet outing against the Hawks. #news #theage #sport #afl,2025-03-18T02:20:13.448Z,https://bsky.app/profile/aussienews.bsky.social/post/3lkmm7q2wwc2e,"{'essendonfc': -0.226, 'hawktalk': -0.226, 'weareportadelaide': 0.0}"
Essendon Bombers,theage.nzcow.com,loudspeaker Essendon legend Matthew Lloyd criticises big-money Bombers defender Ben McKay after a quiet outing against the Hawks.,2025-03-18T02:14:31.652Z,https://bsky.app/profile/theage.nzcow.com/post/3lkmlvkqei52m,"{'essendonfc': -0.226, 'hawktalk': -0.226}"
Essendon Bombers,smhaustralia.nzcow.com,loudspeaker Essendon legend Matthew Lloyd criticises big-money Bombers defender Ben McKay after a quiet outing against the Hawks.,2025-03-18T02:14:21.258Z,https://bsky.app/profile/smhaustralia.nzcow.com/post/3lkmlvax2bx2f,"{'essendonfc': -0.226, 'hawktalk': -0.226}"
Essendon Bombers,toddjdavey.bsky.social,"The last time Hawthorn defeated Essendon in Round 1, the Bombers made the eight.

Just a nice little bit of positivity for your Monday afternoon.",2025-03-17T03:30:44.257Z,https://bsky.app/profile/toddjdavey.bsky.social/post/3lkk7ouy26s2h,"{'essendonfc': -0.477, 'hawktalk': -0.477}"
Essendon Bombers,danny-rose.bsky.social,"Was a tough night at the MCG sitting surrounded by Hawks fans but this moment got me out of my seat, and made it all worth it. Welcome to Essendon Isaac Kako. Bombers were not blown away and should be better next week.",2025-03-14T21:45:17.244Z,https://bsky.app/profile/danny-rose.bsky.social/post/3lkelh76ty224,"{'essendonfc': 0.45, 'hawktalk': 0.273}"
Essendon Bombers,davidgs103.bsky.social,A lot of negativity about the Bombers at the Cricketers Arms after the game but I reckon that was a decent effort. Challenged one of the teams that should finish top 4 this season. Our key forwards need some more experience #AFL #Essendon,2025-03-14T13:22:44.554Z,https://bsky.app/profile/davidgs103.bsky.social/post/3lkdpeokgsk2c,{'essendonfc': -0.142}
Essendon Bombers,lukefoley.me,Hawks seem to have Essendon well and truly covered. Can’t see the Bombers getting much closer tbh. Hawthorn will take some beating this season. They look very good. #AFLHawksDons #AFL,2025-03-14T10:41:01.445Z,https://bsky.app/profile/lukefoley.me/post/3lkdgdkbjsc23,"{'essendonfc': 0.204, 'hawktalk': 0.051}"
Essendon Bombers,greatgenes.bsky.social,"Essendon vs Hawthorn…

Who is watching?

red heart black heart

#AFL #Bombers #GoDons",2025-03-14T08:46:00.849Z,https://bsky.app/profile/greatgenes.bsky.social/post/3lkd7vwfcxs2f,"{'essendonfc': 0.428, 'hawktalk': 0.0}"
Essendon Bombers,abc-news.bsky.social,Live Bombers open AFL campaign against high-flying Hawks at MCG https//www.abc.net.au/news/2025-03-14/afl-live-blog-hawthorn-hawks-essendon-bombers-round-one/105054316,2025-03-14T08:20:40.450Z,https://bsky.app/profile/abc-news.bsky.social/post/3lkd6im5skp2p,"{'essendonfc': 0.0, 'hawktalk': 0.0}"
Essendon Bombers,pommyinozyt.bsky.social,"The Essendon Bombers red heart black heart take on the Hawthorn Hawks brown heart yellow heart tonight at the MCG. Hawthorn enters the game having secured a 20-point victory over Sydney  in the opening round. Essendon, on the other hand, is playing their first game.

Who Wins It? Drop your predictions below!",2025-03-14T07:25:03.648Z,https://bsky.app/profile/pommyinozyt.bsky.social/post/3lkd3ezwfr223,"{'essendonfc': 0.785, 'hawktalk': 0.679}"
Essendon Bombers,biffthetick.bsky.social,"*deep breathe*

Ok. Political emergencies addressed, drink in hand, Essendon flag flying. I won’t be able to watch live, but I sure hope I feel like I missed out. 

I believe in you, Bombers.

#GoDons",2025-03-14T04:39:07.956Z,https://bsky.app/profile/biffthetick.bsky.social/post/3lkcs4ff5fs2f,{'essendonfc': 0.165}
Essendon Bombers,johnkuczaj.bsky.social,"ROUND 1 AFL on FS2 in Chicago
- FRI 330am   Essendon Bombers @ Hawthorn Hawks
- SAT 330am  Port Adelaide Power @ Collingwood Magpies
- SAT 11pm  GWS Giants @ Melbourne Demons
finalsiren.com/Results.asp?...
www.afl.com.au/fixture?Comp...
#AFL #Footy #PAFC #PortAdelaidePower #WeArePortAdelaide",2025-03-14T04:34:49.150Z,https://bsky.app/profile/johnkuczaj.bsky.social/post/3lkcrupm5ps2l,"{'collingwoodfc': 0.0, 'essendonfc': 0.0, 'gwsgiants': 0.0, 'hawktalk': 0.0, 'melbournefc': 0.0, 'weareportadelaide': 0.0}"
Essendon Bombers,blldzd.bsky.social,"the essendon bombers are good and the hawthorn hawks are bad, easy as that",2025-03-14T00:20:32.043Z,https://bsky.app/profile/blldzd.bsky.social/post/3lkcdo2j77k2g,"{'essendonfc': 0.318, 'hawktalk': 0.318}"
Essendon Bombers,richkgojira.bsky.social,"As a Hawthorn supporter who tries to not be insufferable. Will not be counting out Essendon tonight. The Bombers usually have hot starts to the season, and will probably to frothing to take a big scalp early in front of large crowd. Hope the Hawks don't underestimate them. #afl",2025-03-13T22:07:13.651Z,https://bsky.app/profile/richkgojira.bsky.social/post/3lkc47onjmk2p,"{'essendonfc': 0.0, 'hawktalk': 0.429, 'weareportadelaide': 0.273}"
Essendon Bombers,bomber05.bsky.social,"GAMDAY ROUND 1 THE MIGHTY ESSENDON BOMBERS WE MUST TAKE ACTION TODAY WE MUST BEAT cursed dawkthorne crabby dawks WE MUST BRING OUR PRESSURE PLAY 4 QUARTERS START FAST KICK STRAIGHT REMEMBER WE HATE THEM MOST OF ALL WE DO THIS WE WIN COS WE ARE ESSENDON GO MIGHTY ESSENDON BOMBERS
red heart black heart triangular flag black flag red circle black circle airplane small airplane bow and arrow",2025-03-13T20:24:51.346Z,https://bsky.app/profile/bomber05.bsky.social/post/3lkbwime24c2p,{'essendonfc': 0.907}
Essendon Bombers,theqldr.bsky.social,"Essendon will kick off their 2025 campaign against Hawthorn on Friday night, with the Bombers hopeful their list overhaul won't take long to bear fruit.",2025-03-13T06:51:55.950Z,https://bsky.app/profile/theqldr.bsky.social/post/3lkaj2zb6qt2j,"{'essendonfc': 0.511, 'hawktalk': 0.511}"
Essendon Bombers,aajj22.bsky.social,"Looking forward to another chapter in the Hawks/Bombers rivalry, hopefully with a reversal of round 1, 2024’s result. I miss Essendon being a footballing force and wish them well. Let’s go Hawks!",2025-03-13T02:44:58.546Z,https://bsky.app/profile/aajj22.bsky.social/post/3lka3bf6ssc2d,"{'essendonfc': 0.448, 'hawktalk': 0.201}"
Essendon Bombers,greatgenes.bsky.social,"Can I take a moment from posting serious stuff and say how excited I am for the first Essendon Bombers game of the season tomorrow!

Let’s go Boys! airplane

#AFL #GoDons #EssendonFC red heart black heart",2025-03-13T02:25:33.250Z,https://bsky.app/profile/greatgenes.bsky.social/post/3lka26oca4c23,{'essendonfc': 0.597}
Essendon Bombers,aussienews.bsky.social,"The famous “line in the sand game” was a turning point for both Hawthorn and Essendon. The Bombers’ have barely tasted success since that brutal match 21 years ago, and now it’s their turn to take a stand and prove their mettle. #news #theage #sport #afl",2025-03-13T00:40:26.462Z,https://bsky.app/profile/aussienews.bsky.social/post/3lk7ucppleh2q,"{'essendonfc': -0.086, 'hawktalk': 0.0, 'weareportadelaide': 0.0}"
Essendon Bombers,theage.nzcow.com,"loudspeaker The famous “line in the sand game” was a turning point for both Hawthorn and Essendon. The Bombers’ have barely tasted success since that brutal match 21 years ago, and now it’s their turn to take a stand and prove their mettle.",2025-03-13T00:34:41.346Z,https://bsky.app/profile/theage.nzcow.com/post/3lk7tyg6zjs2v,"{'essendonfc': -0.086, 'hawktalk': 0.0}"
Essendon Bombers,smhaustralia.nzcow.com,"loudspeaker The famous “line in the sand game” was a turning point for both Hawthorn and Essendon. The Bombers’ have barely tasted success since that brutal match 21 years ago, and now it’s their turn to take a stand and prove their mettle.

backhand index pointing right Bot to check Bluesky account creation dates ",2025-03-13T00:34:31.553Z,https://bsky.app/profile/smhaustralia.nzcow.com/post/3lk7ty4cspp23,"{'carltonblues': 0.273, 'essendonfc': -0.086, 'hawktalk': 0.0}"
Essendon Bombers,worldbytenews.bsky.social,"Lloyd disapproving of Essendon’s coach talks​on March 11, 2025 at 625 am

Essendon champion Matthew Lloyd criticises the Bombers as they negotiate a contract extension with Brad Scott. ​Essendon champion Matthew Lloyd criticises the Bombers as they negotiate a contract extension with Brad…",2025-03-11T06:53:23.550Z,https://bsky.app/profile/worldbytenews.bsky.social/post/3lk3i7ry7kr2r,{'essendonfc': 0.382}
Fremantle Dockers,scottsview89.bsky.social,"#Target150 is back tonight for the first match of what could prove to be a nerve wracking month ahead.

Tonight I’m heading to Marvel Stadium for the match between St Kilda Saints and my beloved Fremantle Dockers.

The Saints come into this 13th and on a 3-game losing streak…

#AFLSaintsFreo",2025-05-02T08:40:26.683Z,https://bsky.app/profile/scottsview89.bsky.social/post/3lo6gh3254s2q,"{'fremantlefc': 0.173, 'stkilda': 0.173}"
Fremantle Dockers,abc-news.bsky.social,Live Jones miraculously avoids 'major breaks' after gruesome injury https//www.abc.net.au/news/2025-05-02/afl-live-updates-st-kilda-saints-fremantle-dockers/105245060,2025-05-02T08:20:19.486Z,https://bsky.app/profile/abc-news.bsky.social/post/3lo6fd3jirw2j,"{'fremantlefc': -0.542, 'stkilda': -0.542}"
Fremantle Dockers,p-terg.bsky.social,"black heart white heart red heart GAME DAY purple heart heart decoration purple heart 
T-1’25”@Marvel
@stkildafc.bsky.social 0.0 (00);
@freodocker.bsky.social 0.0 (00)
#AFL #AFLRound8 #AFLSaintsFreo #SaintsFooty #ForeverFreo",2025-05-02T08:13:43.383Z,https://bsky.app/profile/p-terg.bsky.social/post/3lo6ex53csk2e,"{'fremantlefc': 0.98, 'stkilda': 0.98}"
Fremantle Dockers,rawnhl.bsky.social,"how to watch NHL Stanley Cup Double Doubleheader

https//www.rawchili.com/nhl/8089/

All Times Eastern Australian Rules FootballAFL Men’s — Round 8St. Kilda Saints vs. Fremantle Dockers — Fox Soccer…",2025-05-01T15:03:18.583Z,https://bsky.app/profile/rawnhl.bsky.social/post/3lo4ler4rtu2b,"{'fremantlefc': 0.0, 'stkilda': 0.0}"
Fremantle Dockers,joyousechidna.bsky.social,He might still be in Aussie mode?,2025-04-29T00:37:08.182Z,https://bsky.app/profile/joyousechidna.bsky.social/post/3lnvzzvllms2l,{'general': 0.0}
Fremantle Dockers,byzantium-bound.bsky.social,"Appreciating this celebration of a beautiful moment. Captured from #FremantleFC's facebook posts
purple heart Dockers Indigenous players
#afldockerscrows",2025-04-26T07:35:54.978Z,https://bsky.app/profile/byzantium-bound.bsky.social/post/3lnp7zxa4vs22,"{'adelaidefc': 0.637, 'fremantlefc': 0.637}"
Fremantle Dockers,scottsview89.bsky.social,"#Target150 has the 3rd match of a hectic night tonight with my beloved Fremantle Dockers taking on the Adelaide Crows in the Len Hall Tribute Game.

Freo come into this sitting 9th with a 3-3 record and questions being asked after a terrible 10 point loss against Melbourne last week.",2025-04-25T10:12:59.782Z,https://bsky.app/profile/scottsview89.bsky.social/post/3lnmye4fqpt2l,"{'adelaidefc': 0.511, 'fremantlefc': -0.075, 'melbournefc': -0.66}"
Fremantle Dockers,pommyinozyt.bsky.social,"Join us tonight at 8pm! 

As Fremantle take on Adelaide Crows! 

Can The Crows Continue to impress or do the Dockers Make Good of their Pre-Season promise?

youtube.com/live/796Qies...

#aflfreocrows",2025-04-25T09:22:16.380Z,https://bsky.app/profile/pommyinozyt.bsky.social/post/3lnmvjb2vic2k,"{'adelaidefc': 0.265, 'fremantlefc': 0.265}"
